month,region,brand,sales
2021-06,region_180,brand_3_market,240100.92
2021-06,region_181,brand_3,25043.62
2021-06,region_181,brand_12_market,325481.53
2021-06,region_181,brand_3_market,562396.64
2021-06,region_182,brand_3,39841.11
2021-06,region_182,brand_12_market,390634.18
2021-06,region_182,brand_3_market,684351.67
2021-06,region_183,brand_3,27973.1
2021-06,region_183,brand_12_market,194858.47
2021-06,region_183,brand_3_market,341890.32
2021-06,region_184,brand_3,13797.6
2021-06,region_184,brand_12_market,230920.25
2021-06,region_184,brand_3_market,368458.72
2021-06,region_185,brand_3,38478.97
2021-06,region_185,brand_12_market,477166.32
2021-06,region_185,brand_3_market,820517.34
2021-06,region_186,brand_3,75527.08
2021-06,region_186,brand_12_market,294509.85
2021-06,region_186,brand_3_market,605285.08
2021-06,region_187,brand_3,31289.38
2021-06,region_187,brand_12_market,410054.04
2021-06,region_187,brand_3_market,697585.27
2021-06,region_188,brand_3,41987.54
2021-06,region_188,brand_12_market,302619.22
2021-06,region_188,brand_3_market,547039.38
2021-06,region_189,brand_3,115248.45
2021-06,region_189,brand_12_market,491346.66
2021-06,region_189,brand_3_market,950998.57
2021-06,region_190,brand_3,44463.73
2021-06,region_190,brand_12_market,309733.42
2021-06,region_190,brand_3_market,563772.45
2021-06,region_191,brand_3,111556.3
2021-06,region_191,brand_12_market,408607.34
2021-06,region_191,brand_3_market,809076.29
2021-06,region_192,brand_3,35703.81
2021-06,region_192,brand_12_market,240337.04
2021-06,region_192,brand_3_market,420902.97
2021-06,region_193,brand_3,14609.76
2021-06,region_193,brand_12_market,328591.49
2021-06,region_193,brand_3_market,473232.62
2021-06,region_194,brand_3,73531.58
2021-06,region_194,brand_12_market,468543.43
2021-06,region_194,brand_3_market,874250.68
2021-06,region_195,brand_3,14815.52
2021-06,region_195,brand_12_market,143355.85
2021-06,region_195,brand_3_market,243116.35
2021-06,region_196,brand_3,25328.85
2021-06,region_196,brand_12_market,294082.42
2021-06,region_196,brand_3_market,533882.78
2021-06,region_197,brand_3,40772.04
2021-06,region_197,brand_12_market,218089.45
2021-06,region_197,brand_3_market,450142.15
2021-06,region_198,brand_3,50108.16
2021-06,region_198,brand_12_market,293036.83
2021-06,region_198,brand_3_market,561257.02
2021-06,region_199,brand_3,46637.48
2021-06,region_199,brand_12_market,338271.19
2021-06,region_199,brand_3_market,604429.95
2021-06,region_200,brand_3,62157.68
2021-06,region_200,brand_12_market,355646.62
2021-06,region_200,brand_3_market,623332.89
2021-07,region_0,brand_1,4225.84
2021-07,region_0,brand_2,1257.01
2021-07,region_0,brand_3,52442.87
2021-07,region_0,brand_12_market,607265.25
2021-07,region_0,brand_3_market,997236.72
2021-07,region_1,brand_1,2204.78
2021-07,region_1,brand_2,739.2
2021-07,region_1,brand_3,45050.29
2021-07,region_1,brand_12_market,414438.74
2021-07,region_1,brand_3_market,691248.54
2021-07,region_2,brand_1,1469.86
2021-07,region_2,brand_2,226.29
2021-07,region_2,brand_3,49485.39
2021-07,region_2,brand_12_market,238937.21
2021-07,region_2,brand_3_market,488434.02
2021-07,region_3,brand_1,2939.71
2021-07,region_3,brand_2,412.57
2021-07,region_3,brand_3,29176.41
2021-07,region_3,brand_12_market,265542.88
2021-07,region_3,brand_3_market,452394.12
2021-07,region_4,brand_1,2847.85
2021-07,region_4,brand_2,3248.95
2021-07,region_4,brand_3,47911.57
2021-07,region_4,brand_12_market,327354.89
2021-07,region_4,brand_3_market,626405.54
2021-07,region_5,brand_1,2021.05
2021-07,region_5,brand_2,1854.41
2021-07,region_5,brand_3,28887.75
2021-07,region_5,brand_12_market,222273.36
2021-07,region_5,brand_3_market,433380.3
2021-07,region_6,brand_1,4777.03
2021-07,region_6,brand_2,2037.85
2021-07,region_6,brand_3,38136.13
2021-07,region_6,brand_12_market,144010.95
2021-07,region_6,brand_3_market,276445.53
2021-07,region_7,brand_1,6798.08
2021-07,region_7,brand_2,3470.74
2021-07,region_7,brand_3,84104.07
2021-07,region_7,brand_12_market,464123.24
2021-07,region_7,brand_3_market,837127.25
2021-07,region_8,brand_1,1377.99
2021-07,region_8,brand_2,875.47
2021-07,region_8,brand_3,29168.63
2021-07,region_8,brand_12_market,231139.48
2021-07,region_8,brand_3_market,441479.21
2021-07,region_9,brand_1,7073.58
2021-07,region_9,brand_2,10335.16
2021-07,region_9,brand_3,46090.83
2021-07,region_9,brand_12_market,221235.41
2021-07,region_9,brand_3_market,421055.94
2021-07,region_10,brand_1,2878.37
2021-07,region_10,brand_2,80.13
2021-07,region_10,brand_3,41658.4
2021-07,region_10,brand_12_market,314448.45
2021-07,region_10,brand_3_market,556550.95
2021-07,region_11,brand_1,3368.4
2021-07,region_11,brand_2,1022.31
2021-07,region_11,brand_3,36225.67
2021-07,region_11,brand_12_market,277616.78
2021-07,region_11,brand_3_market,475238.69
2021-07,region_12,brand_1,551.2
2021-07,region_12,brand_2,421.12
2021-07,region_12,brand_3,33714.54
2021-07,region_12,brand_12_market,274923.51
2021-07,region_12,brand_3_market,465870.98
2021-07,region_13,brand_1,4225.52
2021-07,region_13,brand_2,2019.17
2021-07,region_13,brand_3,41692.82
2021-07,region_13,brand_12_market,469732.83
2021-07,region_13,brand_3_market,744041.73
2021-07,region_14,brand_1,2021.05
2021-07,region_14,brand_2,237.25
2021-07,region_14,brand_3,41373.85
2021-07,region_14,brand_12_market,331005.18
2021-07,region_14,brand_3_market,628928.09
2021-07,region_15,brand_1,2388.52
2021-07,region_15,brand_2,129.71
2021-07,region_15,brand_3,45767.38
2021-07,region_15,brand_12_market,300280.55
2021-07,region_15,brand_3_market,553512.66
2021-07,region_16,brand_1,6430.62
2021-07,region_16,brand_2,2012.1
2021-07,region_16,brand_3,48732.77
2021-07,region_16,brand_12_market,368991.36
2021-07,region_16,brand_3_market,632871.91
2021-07,region_17,brand_1,6246.38
2021-07,region_17,brand_2,133.5
2021-07,region_17,brand_3,37494.93
2021-07,region_17,brand_12_market,410600.02
2021-07,region_17,brand_3_market,640266.36
2021-07,region_18,brand_1,367.37
2021-07,region_18,brand_2,469.49
2021-07,region_18,brand_3,44735.23
2021-07,region_18,brand_12_market,347077.13
2021-07,region_18,brand_3_market,651872.23
2021-07,region_19,brand_1,20822.96
2021-07,region_19,brand_2,3893.64
2021-07,region_19,brand_3,86891.33
2021-07,region_19,brand_12_market,630430.79
2021-07,region_19,brand_3_market,1131939.48
2021-07,region_20,brand_1,7869.73
2021-07,region_20,brand_2,1221.52
2021-07,region_20,brand_3,62513.42
2021-07,region_20,brand_12_market,326488.53
2021-07,region_20,brand_3_market,575304.07
2021-07,region_21,brand_1,5328.23
2021-07,region_21,brand_2,1817.07
2021-07,region_21,brand_3,28817.52
2021-07,region_21,brand_12_market,346462.54
2021-07,region_21,brand_3_market,591633.36
2021-07,region_22,brand_1,3582.73
2021-07,region_22,brand_2,464.16
2021-07,region_22,brand_3,52010.7
2021-07,region_22,brand_12_market,333394.85
2021-07,region_22,brand_3_market,671930.95
2021-07,region_23,brand_1,3858.37
2021-07,region_23,brand_2,5589.95
2021-07,region_23,brand_3,43489.94
2021-07,region_23,brand_12_market,557967.24
2021-07,region_23,brand_3_market,977051.41
2021-07,region_24,brand_1,4409.57
2021-07,region_24,brand_2,1199.72
2021-07,region_24,brand_3,46756.39
2021-07,region_24,brand_12_market,515200.7
2021-07,region_24,brand_3_market,966542.37
2021-07,region_25,brand_1,2847.85
2021-07,region_25,brand_2,464.73
2021-07,region_25,brand_3,44078.78
2021-07,region_25,brand_12_market,334349.02
2021-07,region_25,brand_3_market,663636.39
2021-07,region_26,brand_1,3123.44
2021-07,region_26,brand_2,416.83
2021-07,region_26,brand_3,18587.77
2021-07,region_26,brand_12_market,257031.25
2021-07,region_26,brand_3_market,411431.72
2021-07,region_27,brand_1,1653.59
2021-07,region_27,brand_2,390.17
2021-07,region_27,brand_3,22823.16
2021-07,region_27,brand_12_market,294973.44
2021-07,region_27,brand_3_market,549727.82
2021-07,region_28,brand_1,857.42
2021-07,region_28,brand_2,440.31
2021-07,region_28,brand_3,25406.48
2021-07,region_28,brand_12_market,261422.53
2021-07,region_28,brand_3_market,500379.87
2021-07,region_29,brand_1,857.42
2021-07,region_29,brand_2,425.39
2021-07,region_29,brand_3,37572.06
2021-07,region_29,brand_12_market,238310.28
2021-07,region_29,brand_3_market,481565.03
2021-07,region_30,brand_1,4042.06
2021-07,region_30,brand_2,686.59
2021-07,region_30,brand_3,55790.62
2021-07,region_30,brand_12_market,299379.45
2021-07,region_30,brand_3_market,572860.86
2021-07,region_31,brand_1,3123.4
2021-07,region_31,brand_2,534.98
2021-07,region_31,brand_3,26555.74
2021-07,region_31,brand_12_market,244555.24
2021-07,region_31,brand_3_market,472323.55
2021-07,region_32,brand_1,3490.91
2021-07,region_32,brand_2,1525.38
2021-07,region_32,brand_3,73706.59
2021-07,region_32,brand_12_market,321269.15
2021-07,region_32,brand_3_market,604011.08
2021-07,region_33,brand_1,6369.33
2021-07,region_33,brand_2,1783.15
2021-07,region_33,brand_3,104571.04
2021-07,region_33,brand_12_market,483632.8
2021-07,region_33,brand_3_market,897405.46
2021-07,region_34,brand_1,1194.26
2021-07,region_34,brand_2,129.94
2021-07,region_34,brand_3,36031.57
2021-07,region_34,brand_12_market,453487.04
2021-07,region_34,brand_3_market,737666.65
2021-07,region_35,brand_1,5358.63
2021-07,region_35,brand_2,1361.81
2021-07,region_35,brand_3,67904.94
2021-07,region_35,brand_12_market,414552.36
2021-07,region_35,brand_3_market,822734.83
2021-07,region_36,brand_1,643.06
2021-07,region_36,brand_2,232.95
2021-07,region_36,brand_3,35414.45
2021-07,region_36,brand_12_market,283081.31
2021-07,region_36,brand_3_market,460235.72
2021-07,region_37,brand_1,2021.05
2021-07,region_37,brand_2,624.37
2021-07,region_37,brand_3,22074.56
2021-07,region_37,brand_12_market,236871.92
2021-07,region_37,brand_3_market,430165.47
2021-07,region_38,brand_1,3735.88
2021-07,region_38,brand_2,1029.95
2021-07,region_38,brand_3,75446.27
2021-07,region_38,brand_12_market,338385.3
2021-07,region_38,brand_3_market,669371.17
2021-07,region_39,brand_1,4930.14
2021-07,region_39,brand_2,1358.15
2021-07,region_39,brand_3,75809.54
2021-07,region_39,brand_12_market,494490.22
2021-07,region_39,brand_3_market,946196.67
2021-07,region_40,brand_1,3398.94
2021-07,region_40,brand_2,2236.86
2021-07,region_40,brand_3,59082.06
2021-07,region_40,brand_12_market,407119.34
2021-07,region_40,brand_3_market,727162.02
2021-07,region_41,brand_1,4807.56
2021-07,region_41,brand_2,749.56
2021-07,region_41,brand_3,45378.8
2021-07,region_41,brand_12_market,398052.32
2021-07,region_41,brand_3_market,739461.42
2021-07,region_42,brand_1,3337.8
2021-07,region_42,brand_2,4670.7
2021-07,region_42,brand_3,39480.23
2021-07,region_42,brand_12_market,331364.62
2021-07,region_42,brand_3_market,593189.54
2021-07,region_43,brand_1,7533.01
2021-07,region_43,brand_2,3163.9
2021-07,region_43,brand_3,66792.78
2021-07,region_43,brand_12_market,419062.45
2021-07,region_43,brand_3_market,875152.62
2021-07,region_44,brand_1,2204.78
2021-07,region_44,brand_2,376.78
2021-07,region_44,brand_3,38141.37
2021-07,region_44,brand_12_market,446880.65
2021-07,region_44,brand_3_market,745012.88
2021-07,region_45,brand_1,9278.47
2021-07,region_45,brand_2,1949.24
2021-07,region_45,brand_3,80790.4
2021-07,region_45,brand_12_market,442564.46
2021-07,region_45,brand_3_market,864349.89
2021-07,region_46,brand_1,275.6
2021-07,region_46,brand_2,96.97
2021-07,region_46,brand_3,18261.51
2021-07,region_46,brand_12_market,171866.67
2021-07,region_46,brand_3_market,280139.39
2021-07,region_47,brand_1,6430.52
2021-07,region_47,brand_2,1017.5
2021-07,region_47,brand_3,21351.12
2021-07,region_47,brand_12_market,269966.7
2021-07,region_47,brand_3_market,451559.73
2021-07,region_48,brand_1,2939.61
2021-07,region_48,brand_2,2211.47
2021-07,region_48,brand_3,58914.16
2021-07,region_48,brand_12_market,430484.6
2021-07,region_48,brand_3_market,809277.26
2021-07,region_49,brand_1,3950.24
2021-07,region_49,brand_2,1016.16
2021-07,region_49,brand_3,49387.44
2021-07,region_49,brand_12_market,463972.56
2021-07,region_49,brand_3_market,806066.33
2021-07,region_50,brand_1,10380.86
2021-07,region_50,brand_2,3607.09
2021-07,region_50,brand_3,61503.64
2021-07,region_50,brand_12_market,338985.38
2021-07,region_50,brand_3_market,580112.61
2021-07,region_51,brand_1,6460.95
2021-07,region_51,brand_2,1561.09
2021-07,region_51,brand_3,83505.49
2021-07,region_51,brand_12_market,282491.05
2021-07,region_51,brand_3_market,618184.08
2021-07,region_52,brand_1,6981.57
2021-07,region_52,brand_2,5936.2
2021-07,region_52,brand_3,41453.84
2021-07,region_52,brand_12_market,426481.52
2021-07,region_52,brand_3_market,733232.15
2021-07,region_53,brand_1,1653.59
2021-07,region_53,brand_2,323.64
2021-07,region_53,brand_3,31052.03
2021-07,region_53,brand_12_market,273263.85
2021-07,region_53,brand_3_market,463114.89
2021-07,region_54,brand_1,6706.22
2021-07,region_54,brand_2,1365.61
2021-07,region_54,brand_3,97892.78
2021-07,region_54,brand_12_market,351910.07
2021-07,region_54,brand_3_market,696371.42
2021-07,region_55,brand_1,13504.3
2021-07,region_55,brand_2,1555.5
2021-07,region_55,brand_3,63905.76
2021-07,region_55,brand_12_market,360796.26
2021-07,region_55,brand_3_market,666794.97
2021-07,region_56,brand_1,857.42
2021-07,region_56,brand_2,847.31
2021-07,region_56,brand_3,38842.97
2021-07,region_56,brand_12_market,254044.85
2021-07,region_56,brand_3_market,459461.66
2021-07,region_57,brand_1,7624.88
2021-07,region_57,brand_2,3975.03
2021-07,region_57,brand_3,59529.25
2021-07,region_57,brand_12_market,348929.52
2021-07,region_57,brand_3_market,604595.45
2021-07,region_58,brand_1,1133.01
2021-07,region_58,brand_2,708.21
2021-07,region_58,brand_3,9669.4
2021-07,region_58,brand_12_market,185569.69
2021-07,region_58,brand_3_market,330382.24
2021-07,region_59,brand_1,2051.67
2021-07,region_59,brand_2,278.27
2021-07,region_59,brand_3,36839.21
2021-07,region_59,brand_12_market,323931.1
2021-07,region_59,brand_3_market,546542.53
2021-07,region_60,brand_1,2204.78
2021-07,region_60,brand_2,77.56
2021-07,region_60,brand_3,25780.7
2021-07,region_60,brand_12_market,254318.32
2021-07,region_60,brand_3_market,454888.38
2021-07,region_61,brand_1,6889.95
2021-07,region_61,brand_2,142.06
2021-07,region_61,brand_3,47733.62
2021-07,region_61,brand_12_market,354469.4
2021-07,region_61,brand_3_market,617340.66
2021-07,region_62,brand_1,3154.07
2021-07,region_62,brand_2,478.75
2021-07,region_62,brand_3,35365.76
2021-07,region_62,brand_12_market,387321.86
2021-07,region_62,brand_3_market,710670.96
2021-07,region_63,brand_1,10870.79
2021-07,region_63,brand_2,1904.38
2021-07,region_63,brand_3,45820.96
2021-07,region_63,brand_12_market,471296.5
2021-07,region_63,brand_3_market,784981.29
2021-07,region_64,brand_1,2847.85
2021-07,region_64,brand_2,1830.78
2021-07,region_64,brand_3,76265.78
2021-07,region_64,brand_12_market,294144.12
2021-07,region_64,brand_3_market,540074.12
2021-07,region_65,brand_1,1653.47
2021-07,region_65,brand_2,1439.44
2021-07,region_65,brand_3,36292.24
2021-07,region_65,brand_12_market,246782.51
2021-07,region_65,brand_3_market,532293.67
2021-07,region_66,brand_1,2511.0
2021-07,region_66,brand_2,968.84
2021-07,region_66,brand_3,26507.6
2021-07,region_66,brand_12_market,334885.43
2021-07,region_66,brand_3_market,571069.83
2021-07,region_67,brand_1,8022.96
2021-07,region_67,brand_2,2003.54
2021-07,region_67,brand_3,63023.76
2021-07,region_67,brand_12_market,305874.89
2021-07,region_67,brand_3_market,578753.27
2021-07,region_68,brand_1,2572.15
2021-07,region_68,brand_2,833.2
2021-07,region_68,brand_3,46114.65
2021-07,region_68,brand_12_market,345247.09
2021-07,region_68,brand_3_market,621460.16
2021-07,region_69,brand_1,20026.45
2021-07,region_69,brand_2,4130.43
2021-07,region_69,brand_3,40412.17
2021-07,region_69,brand_12_market,457830.76
2021-07,region_69,brand_3_market,762932.05
2021-07,region_70,brand_1,25997.86
2021-07,region_70,brand_2,2829.14
2021-07,region_70,brand_3,36115.99
2021-07,region_70,brand_12_market,406582.44
2021-07,region_70,brand_3_market,628909.75
2021-07,region_71,brand_1,9217.2
2021-07,region_71,brand_2,1361.52
2021-07,region_71,brand_3,72818.46
2021-07,region_71,brand_12_market,605782.53
2021-07,region_71,brand_3_market,1047612.91
2021-07,region_72,brand_1,1469.86
2021-07,region_72,brand_2,86.68
2021-07,region_72,brand_3,28263.34
2021-07,region_72,brand_12_market,260874.06
2021-07,region_72,brand_3_market,434308.33
2021-07,region_73,brand_1,2112.92
2021-07,region_73,brand_2,96.97
2021-07,region_73,brand_3,54700.73
2021-07,region_73,brand_12_market,360898.75
2021-07,region_73,brand_3_market,644386.42
2021-07,region_74,brand_1,3399.04
2021-07,region_74,brand_2,985.56
2021-07,region_74,brand_3,52208.13
2021-07,region_74,brand_12_market,294527.71
2021-07,region_74,brand_3_market,605857.38
2021-07,region_75,brand_1,5511.91
2021-07,region_75,brand_2,819.05
2021-07,region_75,brand_3,41929.84
2021-07,region_75,brand_12_market,401604.88
2021-07,region_75,brand_3_market,720115.42
2021-07,region_76,brand_1,2909.09
2021-07,region_76,brand_2,517.34
2021-07,region_76,brand_3,43560.77
2021-07,region_76,brand_12_market,309973.81
2021-07,region_76,brand_3_market,525109.8
2021-07,region_77,brand_1,2021.05
2021-07,region_77,brand_2,174.8
2021-07,region_77,brand_3,39966.9
2021-07,region_77,brand_12_market,266823.49
2021-07,region_77,brand_3_market,551408.91
2021-07,region_78,brand_1,7257.41
2021-07,region_78,brand_2,1675.01
2021-07,region_78,brand_3,81637.92
2021-07,region_78,brand_12_market,580299.99
2021-07,region_78,brand_3_market,1013320.42
2021-07,region_79,brand_1,3215.29
2021-07,region_79,brand_2,325.42
2021-07,region_79,brand_3,25662.7
2021-07,region_79,brand_12_market,270630.69
2021-07,region_79,brand_3_market,422864.98
2021-07,region_80,brand_1,5664.97
2021-07,region_80,brand_2,1269.58
2021-07,region_80,brand_3,44510.3
2021-07,region_80,brand_12_market,390855.47
2021-07,region_80,brand_3_market,699963.07
2021-07,region_81,brand_1,2020.95
2021-07,region_81,brand_2,201.29
2021-07,region_81,brand_3,15277.22
2021-07,region_81,brand_12_market,194041.04
2021-07,region_81,brand_3_market,322563.33
2021-07,region_82,brand_1,0.0
2021-07,region_82,brand_2,271.77
2021-07,region_82,brand_3,37540.9
2021-07,region_82,brand_12_market,204657.94
2021-07,region_82,brand_3_market,413173.12
2021-07,region_83,brand_1,11207.51
2021-07,region_83,brand_2,7700.4
2021-07,region_83,brand_3,51350.24
2021-07,region_83,brand_12_market,387521.89
2021-07,region_83,brand_3_market,596913.78
2021-07,region_84,brand_1,3674.64
2021-07,region_84,brand_2,642.05
2021-07,region_84,brand_3,45149.9
2021-07,region_84,brand_12_market,250766.46
2021-07,region_84,brand_3_market,505804.72
2021-07,region_85,brand_1,3153.87
2021-07,region_85,brand_2,1353.24
2021-07,region_85,brand_3,41651.46
2021-07,region_85,brand_12_market,292401.79
2021-07,region_85,brand_3_market,521530.81
2021-07,region_86,brand_1,8543.51
2021-07,region_86,brand_2,3669.92
2021-07,region_86,brand_3,85671.12
2021-07,region_86,brand_12_market,534291.57
2021-07,region_86,brand_3_market,925329.44
2021-07,region_87,brand_1,9554.04
2021-07,region_87,brand_2,1092.61
2021-07,region_87,brand_3,60721.44
2021-07,region_87,brand_12_market,366831.25
2021-07,region_87,brand_3_market,609198.07
2021-07,region_88,brand_1,2480.38
2021-07,region_88,brand_2,664.81
2021-07,region_88,brand_3,51838.92
2021-07,region_88,brand_12_market,406883.41
2021-07,region_88,brand_3_market,810849.34
2021-07,region_89,brand_1,6981.82
2021-07,region_89,brand_2,3163.07
2021-07,region_89,brand_3,49397.9
2021-07,region_89,brand_12_market,318692.08
2021-07,region_89,brand_3_market,534147.16
2021-07,region_90,brand_1,3490.91
2021-07,region_90,brand_2,374.78
2021-07,region_90,brand_3,47982.44
2021-07,region_90,brand_12_market,379571.09
2021-07,region_90,brand_3_market,659588.77
2021-07,region_91,brand_1,1837.32
2021-07,region_91,brand_2,413.82
2021-07,region_91,brand_3,35906.42
2021-07,region_91,brand_12_market,325739.62
2021-07,region_91,brand_3_market,638774.55
2021-07,region_92,brand_1,91.87
2021-07,region_92,brand_2,26.19
2021-07,region_92,brand_3,25487.22
2021-07,region_92,brand_12_market,348405.83
2021-07,region_92,brand_3_market,640114.24
2021-07,region_93,brand_1,2112.82
2021-07,region_93,brand_2,96.97
2021-07,region_93,brand_3,25087.38
2021-07,region_93,brand_12_market,227614.42
2021-07,region_93,brand_3_market,372763.59
2021-07,region_94,brand_1,5450.62
2021-07,region_94,brand_2,271.49
2021-07,region_94,brand_3,136740.25
2021-07,region_94,brand_12_market,579698.92
2021-07,region_94,brand_3_market,1042304.11
2021-07,region_95,brand_1,6522.34
2021-07,region_95,brand_2,2188.38
2021-07,region_95,brand_3,45171.71
2021-07,region_95,brand_12_market,315035.98
2021-07,region_95,brand_3_market,584396.79
2021-07,region_96,brand_1,10656.07
2021-07,region_96,brand_2,3919.07
2021-07,region_96,brand_3,32841.67
2021-07,region_96,brand_12_market,379033.83
2021-07,region_96,brand_3_market,604596.31
2021-07,region_97,brand_1,6246.69
2021-07,region_97,brand_2,319.4
2021-07,region_97,brand_3,62715.97
2021-07,region_97,brand_12_market,299617.55
2021-07,region_97,brand_3_market,558128.12
2021-07,region_98,brand_1,3215.09
2021-07,region_98,brand_2,644.29
2021-07,region_98,brand_3,28454.67
2021-07,region_98,brand_12_market,297412.3
2021-07,region_98,brand_3_market,532119.32
2021-07,region_99,brand_1,918.66
2021-07,region_99,brand_2,96.97
2021-07,region_99,brand_3,21904.92
2021-07,region_99,brand_12_market,286953.99
2021-07,region_99,brand_3_market,504113.96
2021-07,region_100,brand_1,9462.1
2021-07,region_100,brand_2,1774.92
2021-07,region_100,brand_3,56107.78
2021-07,region_100,brand_12_market,285246.2
2021-07,region_100,brand_3_market,515439.55
2021-07,region_101,brand_1,1286.03
2021-07,region_101,brand_2,226.68
2021-07,region_101,brand_3,14929.87
2021-07,region_101,brand_12_market,230832.62
2021-07,region_101,brand_3_market,374536.73
2021-07,region_102,brand_1,2755.98
2021-07,region_102,brand_2,2044.76
2021-07,region_102,brand_3,72709.74
2021-07,region_102,brand_12_market,680514.6
2021-07,region_102,brand_3_market,1255907.83
2021-07,region_103,brand_1,1561.72
2021-07,region_103,brand_2,144.57
2021-07,region_103,brand_3,47824.6
2021-07,region_103,brand_12_market,346699.51
2021-07,region_103,brand_3_market,633434.97
2021-07,region_104,brand_1,4991.36
2021-07,region_104,brand_2,633.96
2021-07,region_104,brand_3,80134.69
2021-07,region_104,brand_12_market,369514.01
2021-07,region_104,brand_3_market,780397.76
2021-07,region_105,brand_1,8114.63
2021-07,region_105,brand_2,3028.26
2021-07,region_105,brand_3,44567.7
2021-07,region_105,brand_12_market,338195.53
2021-07,region_105,brand_3_market,627294.85
2021-07,region_106,brand_1,4899.47
2021-07,region_106,brand_2,635.46
2021-07,region_106,brand_3,56142.55
2021-07,region_106,brand_12_market,581668.12
2021-07,region_106,brand_3_market,905400.3
2021-07,region_107,brand_1,4777.03
2021-07,region_107,brand_2,3085.58
2021-07,region_107,brand_3,30300.48
2021-07,region_107,brand_12_market,336420.1
2021-07,region_107,brand_3_market,555891.85
2021-07,region_108,brand_1,5787.56
2021-07,region_108,brand_2,2799.02
2021-07,region_108,brand_3,37685.65
2021-07,region_108,brand_12_market,464032.4
2021-07,region_108,brand_3_market,772156.58
2021-07,region_109,brand_1,4960.76
2021-07,region_109,brand_2,1099.39
2021-07,region_109,brand_3,77223.98
2021-07,region_109,brand_12_market,379556.7
2021-07,region_109,brand_3_market,737952.38
2021-07,region_110,brand_1,3521.43
2021-07,region_110,brand_2,987.13
2021-07,region_110,brand_3,70017.85
2021-07,region_110,brand_12_market,177931.94
2021-07,region_110,brand_3_market,392036.13
2021-07,region_111,brand_1,918.66
2021-07,region_111,brand_2,836.97
2021-07,region_111,brand_3,54980.45
2021-07,region_111,brand_12_market,334936.68
2021-07,region_111,brand_3_market,538364.24
2021-07,region_112,brand_1,275.6
2021-07,region_112,brand_2,523.16
2021-07,region_112,brand_3,25977.44
2021-07,region_112,brand_12_market,192382.8
2021-07,region_112,brand_3_market,337285.01
2021-07,region_113,brand_1,1653.59
2021-07,region_113,brand_2,96.97
2021-07,region_113,brand_3,31270.65
2021-07,region_113,brand_12_market,252146.44
2021-07,region_113,brand_3_market,449492.92
2021-07,region_114,brand_1,1102.39
2021-07,region_114,brand_2,848.57
2021-07,region_114,brand_3,32202.45
2021-07,region_114,brand_12_market,340771.03
2021-07,region_114,brand_3_market,657384.22
2021-07,region_115,brand_1,8267.84
2021-07,region_115,brand_2,765.76
2021-07,region_115,brand_3,77979.36
2021-07,region_115,brand_12_market,522647.0
2021-07,region_115,brand_3_market,972010.3
2021-07,region_116,brand_1,2449.76
2021-07,region_116,brand_2,2126.56
2021-07,region_116,brand_3,33031.38
2021-07,region_116,brand_12_market,346168.89
2021-07,region_116,brand_3_market,646056.62
2021-07,region_117,brand_1,4623.92
2021-07,region_117,brand_2,1293.13
2021-07,region_117,brand_3,52376.49
2021-07,region_117,brand_12_market,357208.33
2021-07,region_117,brand_3_market,637716.0
2021-07,region_118,brand_1,1561.7
2021-07,region_118,brand_2,255.05
2021-07,region_118,brand_3,28097.15
2021-07,region_118,brand_12_market,213337.59
2021-07,region_118,brand_3_market,394796.46
2021-07,region_119,brand_1,367.46
2021-07,region_119,brand_2,86.4
2021-07,region_119,brand_3,15261.71
2021-07,region_119,brand_12_market,265631.95
2021-07,region_119,brand_3_market,426765.16
2021-07,region_120,brand_1,18004.66
2021-07,region_120,brand_2,5749.24
2021-07,region_120,brand_3,40696.15
2021-07,region_120,brand_12_market,241743.06
2021-07,region_120,brand_3_market,418608.01
2021-07,region_121,brand_1,15494.63
2021-07,region_121,brand_2,3692.94
2021-07,region_121,brand_3,45820.97
2021-07,region_121,brand_12_market,398027.56
2021-07,region_121,brand_3_market,696671.4
2021-07,region_122,brand_1,3307.15
2021-07,region_122,brand_2,1444.68
2021-07,region_122,brand_3,57652.66
2021-07,region_122,brand_12_market,290979.24
2021-07,region_122,brand_3_market,649173.18
2021-07,region_123,brand_1,3245.83
2021-07,region_123,brand_2,365.46
2021-07,region_123,brand_3,47389.56
2021-07,region_123,brand_12_market,427153.54
2021-07,region_123,brand_3_market,739076.41
2021-07,region_124,brand_1,12310.04
2021-07,region_124,brand_2,2511.87
2021-07,region_124,brand_3,53594.14
2021-07,region_124,brand_12_market,374236.74
2021-07,region_124,brand_3_market,710538.03
2021-07,region_125,brand_1,1102.29
2021-07,region_125,brand_2,409.25
2021-07,region_125,brand_3,27443.29
2021-07,region_125,brand_12_market,320186.42
2021-07,region_125,brand_3_market,542358.39
2021-07,region_126,brand_1,25171.28
2021-07,region_126,brand_2,4094.87
2021-07,region_126,brand_3,58467.82
2021-07,region_126,brand_12_market,392379.78
2021-07,region_126,brand_3_market,633191.93
2021-07,region_127,brand_1,14300.28
2021-07,region_127,brand_2,6677.01
2021-07,region_127,brand_3,65250.97
2021-07,region_127,brand_12_market,481217.74
2021-07,region_127,brand_3_market,789258.92
2021-07,region_128,brand_1,8176.07
2021-07,region_128,brand_2,2784.14
2021-07,region_128,brand_3,48289.59
2021-07,region_128,brand_12_market,324153.58
2021-07,region_128,brand_3_market,597630.26
2021-07,region_129,brand_1,1102.39
2021-07,region_129,brand_2,1127.66
