,region,month,sales,delta_sales,rel_delta_sales,prevSales
1278,region_63,2021-07,1904.38,-50.909999999999854,-0.02603705844145876,1955.29
1279,region_63,2021-08,2294.44,390.05999999999995,0.20482256692466838,1904.38
1280,region_64,2020-01,0.0,0.0,0.0,0.0
1281,region_64,2020-02,0.0,0.0,0.0,0.0
1282,region_64,2020-03,0.0,0.0,0.0,0.0
1283,region_64,2020-04,0.0,0.0,0.0,0.0
1284,region_64,2020-05,0.0,0.0,0.0,0.0
1285,region_64,2020-06,0.0,0.0,0.0,0.0
1286,region_64,2020-07,104.82,104.82,100.0,0.0
1287,region_64,2020-08,167.46,62.640000000000015,0.5975958786491129,104.82
1288,region_64,2020-09,213.1,45.639999999999986,0.27254269676340614,167.46
1289,region_64,2020-10,1667.45,1454.3500000000001,6.8247301736274055,213.1
1290,region_64,2020-11,1207.26,-460.19000000000005,-0.2759842873849291,1667.45
1291,region_64,2020-12,2483.46,1276.2,1.0571045176681082,1207.26
1292,region_64,2021-01,1452.15,-1031.31,-0.415271435819381,2483.46
1293,region_64,2021-02,1100.92,-351.23,-0.24186895293185962,1452.15
1294,region_64,2021-03,3443.67,2342.75,2.12799295134978,1100.92
1295,region_64,2021-04,1659.65,-1784.02,-0.5180577697630725,3443.67
1296,region_64,2021-05,1608.69,-50.960000000000036,-0.030705269183261552,1659.65
1297,region_64,2021-06,2729.29,1120.6,0.696591636673318,1608.69
1298,region_64,2021-07,1830.78,-898.51,-0.3292101608843325,2729.29
1299,region_64,2021-08,944.05,-886.73,-0.4843454702367297,1830.78
1300,region_65,2020-01,0.0,0.0,0.0,0.0
1301,region_65,2020-02,0.0,0.0,0.0,0.0
1302,region_65,2020-03,0.0,0.0,0.0,0.0
1303,region_65,2020-04,0.0,0.0,0.0,0.0
1304,region_65,2020-05,0.0,0.0,0.0,0.0
1305,region_65,2020-06,0.0,0.0,0.0,0.0
1306,region_65,2020-07,35.17,35.17,100.0,0.0
1307,region_65,2020-08,307.42,272.25,7.74097241967586,35.17
1308,region_65,2020-09,438.58,131.15999999999997,0.4266475831110532,307.42
1309,region_65,2020-10,494.55,55.97000000000003,0.127616398376579,438.58
1310,region_65,2020-11,514.83,20.28000000000003,0.041006976038823195,494.55
1311,region_65,2020-12,768.36,253.52999999999997,0.49245381970747615,514.83
1312,region_65,2021-01,1000.18,231.81999999999994,0.3017075329272736,768.36
1313,region_65,2021-02,859.14,-141.03999999999996,-0.14101461736887355,1000.18
1314,region_65,2021-03,1351.8,492.65999999999997,0.5734338990152943,859.14
1315,region_65,2021-04,1038.72,-313.0799999999999,-0.23160230803373272,1351.8
1316,region_65,2021-05,975.01,-63.710000000000036,-0.061335104744300706,1038.72
1317,region_65,2021-06,965.95,-9.059999999999945,-0.009292212387565169,975.01
1318,region_65,2021-07,1439.44,473.49,0.49018065117242093,965.95
1319,region_65,2021-08,683.82,-755.62,-0.5249402545434335,1439.44
1320,region_66,2020-01,0.0,0.0,0.0,0.0
1321,region_66,2020-02,0.0,0.0,0.0,0.0
1322,region_66,2020-03,0.0,0.0,0.0,0.0
1323,region_66,2020-04,0.0,0.0,0.0,0.0
1324,region_66,2020-05,0.0,0.0,0.0,0.0
1325,region_66,2020-06,0.0,0.0,0.0,0.0
1326,region_66,2020-07,37.62,37.62,100.0,0.0
1327,region_66,2020-08,941.41,903.79,24.024189261031367,37.62
1328,region_66,2020-09,639.61,-301.79999999999995,-0.32058295535420267,941.41
1329,region_66,2020-10,154.07,-485.54,-0.7591188380419318,639.61
1330,region_66,2020-11,759.38,605.31,3.928798598039852,154.07
1331,region_66,2020-12,405.56,-353.82,-0.4659327345992783,759.38
1332,region_66,2021-01,514.27,108.70999999999998,0.26804911726994773,405.56
1333,region_66,2021-02,241.51,-272.76,-0.5303828728100025,514.27
1334,region_66,2021-03,592.85,351.34000000000003,1.4547637778973956,241.51
1335,region_66,2021-04,978.43,385.5799999999999,0.6503837395631271,592.85
1336,region_66,2021-05,715.49,-262.93999999999994,-0.26873664953037,978.43
1337,region_66,2021-06,817.05,101.55999999999995,0.14194468126738302,715.49
1338,region_66,2021-07,968.84,151.79000000000008,0.18577810415519247,817.05
1339,region_66,2021-08,679.25,-289.59000000000003,-0.29890384377193346,968.84
1340,region_67,2020-01,0.0,0.0,0.0,0.0
1341,region_67,2020-02,0.0,0.0,0.0,0.0
1342,region_67,2020-03,0.0,0.0,0.0,0.0
1343,region_67,2020-04,0.0,0.0,0.0,0.0
1344,region_67,2020-05,0.0,0.0,0.0,0.0
1345,region_67,2020-06,0.0,0.0,0.0,0.0
1346,region_67,2020-07,104.11,104.11,100.0,0.0
1347,region_67,2020-08,427.18,323.07,3.1031601191047935,104.11
1348,region_67,2020-09,285.63,-141.55,-0.33135914602743577,427.18
1349,region_67,2020-10,283.03,-2.6000000000000227,-0.009102685292161294,285.63
1350,region_67,2020-11,597.2,314.1700000000001,1.1100236724022192,283.03
1351,region_67,2020-12,746.96,149.76,0.25077026121902213,597.2
1352,region_67,2021-01,1201.97,455.01,0.6091490842883152,746.96
1353,region_67,2021-02,1020.15,-181.82000000000005,-0.15126833448422172,1201.97
1354,region_67,2021-03,2513.26,1493.1100000000001,1.463618095378131,1020.15
1355,region_67,2021-04,1353.58,-1159.6800000000003,-0.46142460390090967,2513.26
1356,region_67,2021-05,1140.75,-212.82999999999993,-0.15723488822234366,1353.58
1357,region_67,2021-06,2337.63,1196.88,1.0492044707429322,1140.75
1358,region_67,2021-07,2003.54,-334.09000000000015,-0.14291825481363607,2337.63
1359,region_67,2021-08,856.06,-1147.48,-0.5727262744941454,2003.54
1360,region_68,2020-01,0.0,0.0,0.0,0.0
1361,region_68,2020-02,0.0,0.0,0.0,0.0
1362,region_68,2020-03,0.0,0.0,0.0,0.0
1363,region_68,2020-04,0.0,0.0,0.0,0.0
1364,region_68,2020-05,0.0,0.0,0.0,0.0
1365,region_68,2020-06,0.0,0.0,0.0,0.0
1366,region_68,2020-07,783.19,783.19,100.0,0.0
1367,region_68,2020-08,431.22,-351.97,-0.44940563592487137,783.19
1368,region_68,2020-09,460.78,29.559999999999945,0.0685496962107508,431.22
1369,region_68,2020-10,503.46,42.68000000000001,0.09262554798385358,460.78
1370,region_68,2020-11,713.02,209.56,0.4162396218170261,503.46
1371,region_68,2020-12,588.06,-124.96000000000004,-0.17525455106448629,713.02
1372,region_68,2021-01,625.01,36.950000000000045,0.06283372444988622,588.06
1373,region_68,2021-02,1721.2,1096.19,1.7538759379849922,625.01
1374,region_68,2021-03,142.06,-1579.14,-0.9174645596095747,1721.2
1375,region_68,2021-04,193.93,51.870000000000005,0.3651274109531184,142.06
1376,region_68,2021-05,732.43,538.5,2.776775125045119,193.93
1377,region_68,2021-06,552.62,-179.80999999999995,-0.2454978632770367,732.43
1378,region_68,2021-07,833.2,280.58000000000004,0.5077268285621224,552.62
1379,region_68,2021-08,1419.87,586.6699999999998,0.7041166586653862,833.2
1380,region_69,2020-01,0.0,0.0,0.0,0.0
1381,region_69,2020-02,0.0,0.0,0.0,0.0
1382,region_69,2020-03,0.0,0.0,0.0,0.0
1383,region_69,2020-04,0.0,0.0,0.0,0.0
1384,region_69,2020-05,0.0,0.0,0.0,0.0
1385,region_69,2020-06,0.0,0.0,0.0,0.0
1386,region_69,2020-07,444.57,444.57,100.0,0.0
1387,region_69,2020-08,1630.97,1186.4,2.6686461074746384,444.57
1388,region_69,2020-09,1710.0,79.02999999999997,0.048455826900556165,1630.97
1389,region_69,2020-10,1897.01,187.01,0.10936257309941522,1710.0
1390,region_69,2020-11,2076.95,179.93999999999983,0.0948545342407261,1897.01
1391,region_69,2020-12,1989.3,-87.64999999999986,-0.04220130479790074,2076.95
1392,region_69,2021-01,2089.86,100.56000000000017,0.050550444880108625,1989.3
1393,region_69,2021-02,1923.6,-166.26000000000022,-0.07955556831558108,2089.86
1394,region_69,2021-03,2130.6,207.0,0.10761072988147236,1923.6
1395,region_69,2021-04,2959.87,829.27,0.38921899934290805,2130.6
1396,region_69,2021-05,3556.92,597.0500000000002,0.2017149401831837,2959.87
1397,region_69,2021-06,2734.02,-822.9000000000001,-0.23135184372996864,3556.92
1398,region_69,2021-07,4130.43,1396.4100000000003,0.5107533960980535,2734.02
1399,region_69,2021-08,2486.58,-1643.8500000000004,-0.3979851976670711,4130.43
1400,region_70,2020-01,0.0,0.0,0.0,0.0
1401,region_70,2020-02,0.0,0.0,0.0,0.0
1402,region_70,2020-03,0.0,0.0,0.0,0.0
1403,region_70,2020-04,0.0,0.0,0.0,0.0
1404,region_70,2020-05,0.0,0.0,0.0,0.0
1405,region_70,2020-06,0.0,0.0,0.0,0.0
1406,region_70,2020-07,1073.73,1073.73,100.0,0.0
1407,region_70,2020-08,873.07,-200.65999999999997,-0.1868812457507939,1073.73
1408,region_70,2020-09,1013.97,140.89999999999998,0.16138453961308952,873.07
1409,region_70,2020-10,2029.12,1015.1499999999999,1.0011637425170368,1013.97
1410,region_70,2020-11,2242.88,213.76000000000022,0.10534615991168605,2029.12
1411,region_70,2020-12,1823.67,-419.21000000000004,-0.18690701241261232,2242.88
1412,region_70,2021-01,1857.61,33.93999999999983,0.018610823230079898,1823.67
1413,region_70,2021-02,1375.37,-482.24,-0.2596023923213161,1857.61
1414,region_70,2021-03,3400.03,2024.6600000000003,1.4720838756116539,1375.37
1415,region_70,2021-04,1812.41,-1587.6200000000001,-0.4669429387387758,3400.03
1416,region_70,2021-05,1521.72,-290.69000000000005,-0.1603886537814292,1812.41
1417,region_70,2021-06,2320.83,799.1099999999999,0.5251360302815236,1521.72
1418,region_70,2021-07,2829.14,508.30999999999995,0.2190207813583933,2320.83
1419,region_70,2021-08,1498.79,-1330.35,-0.47023123634744124,2829.14
1420,region_71,2020-01,0.0,0.0,0.0,0.0
1421,region_71,2020-02,0.0,0.0,0.0,0.0
1422,region_71,2020-03,0.0,0.0,0.0,0.0
1423,region_71,2020-04,0.0,0.0,0.0,0.0
1424,region_71,2020-05,0.0,0.0,0.0,0.0
1425,region_71,2020-06,0.0,0.0,0.0,0.0
1426,region_71,2020-07,519.43,519.43,100.0,0.0
1427,region_71,2020-08,366.76,-152.66999999999996,-0.2939183335579385,519.43
1428,region_71,2020-09,429.34,62.579999999999984,0.17062929436143515,366.76
1429,region_71,2020-10,681.09,251.75000000000006,0.5863651185540599,429.34
1430,region_71,2020-11,429.12,-251.97000000000003,-0.36995110778311235,681.09
1431,region_71,2020-12,662.92,233.79999999999995,0.544835943325876,429.12
1432,region_71,2021-01,1190.27,527.35,0.7954956857539373,662.92
1433,region_71,2021-02,1802.04,611.77,0.5139758206121301,1190.27
1434,region_71,2021-03,819.03,-983.01,-0.5454984351068789,1802.04
1435,region_71,2021-04,420.61,-398.41999999999996,-0.4864534876622345,819.03
1436,region_71,2021-05,1480.15,1059.54,2.5190556572596945,420.61
1437,region_71,2021-06,1580.67,100.51999999999998,0.0679120359423031,1480.15
1438,region_71,2021-07,1361.52,-219.1500000000001,-0.1386437396800092,1580.67
1439,region_71,2021-08,1730.73,369.21000000000004,0.27117486338797825,1361.52
1440,region_72,2020-01,0.0,0.0,0.0,0.0
1441,region_72,2020-02,0.0,0.0,0.0,0.0
1442,region_72,2020-03,0.0,0.0,0.0,0.0
1443,region_72,2020-04,0.0,0.0,0.0,0.0
1444,region_72,2020-05,0.0,0.0,0.0,0.0
1445,region_72,2020-06,0.0,0.0,0.0,0.0
1446,region_72,2020-07,63.31,63.31,100.0,0.0
1447,region_72,2020-08,0.0,-63.31,-1.0,63.31
1448,region_72,2020-09,174.46,174.46,100.0,0.0
1449,region_72,2020-10,48.56,-125.9,-0.7216553937865413,174.46
1450,region_72,2020-11,0.0,-48.56,-1.0,48.56
1451,region_72,2020-12,367.01,367.01,100.0,0.0
1452,region_72,2021-01,367.24,0.2300000000000182,0.0006266859213646114,367.01
1453,region_72,2021-02,195.2,-172.04000000000002,-0.46846748720182996,367.24
1454,region_72,2021-03,58.94,-136.26,-0.6980532786885245,195.2
1455,region_72,2021-04,197.49,138.55,2.350695622667119,58.94
1456,region_72,2021-05,263.45,65.95999999999998,0.33399159451111426,197.49
1457,region_72,2021-06,58.94,-204.51,-0.7762763332700702,263.45
1458,region_72,2021-07,86.68,27.74000000000001,0.47064811672887696,58.94
1459,region_72,2021-08,299.74,213.06,2.4580064605445315,86.68
1460,region_73,2020-01,0.0,0.0,0.0,0.0
1461,region_73,2020-02,0.0,0.0,0.0,0.0
1462,region_73,2020-03,0.0,0.0,0.0,0.0
1463,region_73,2020-04,0.0,0.0,0.0,0.0
1464,region_73,2020-05,0.0,0.0,0.0,0.0
1465,region_73,2020-06,0.0,0.0,0.0,0.0
1466,region_73,2020-07,152.67,152.67,100.0,0.0
1467,region_73,2020-08,319.68,167.01000000000002,1.093928080172922,152.67
1468,region_73,2020-09,576.5,256.82,0.8033658658658658,319.68
1469,region_73,2020-10,395.66,-180.83999999999997,-0.3136860364267129,576.5
1470,region_73,2020-11,896.09,500.43,1.2647980589394936,395.66
1471,region_73,2020-12,992.08,95.99000000000001,0.10712093651307342,896.09
1472,region_73,2021-01,278.27,-713.8100000000001,-0.7195085073784373,992.08
1473,region_73,2021-02,482.55,204.28000000000003,0.7341071621087434,278.27
1474,region_73,2021-03,401.2,-81.35000000000002,-0.1685835664697959,482.55
1475,region_73,2021-04,709.22,308.02000000000004,0.7677467597208376,401.2
1476,region_73,2021-05,349.04,-360.18,-0.5078536984292603,709.22
1477,region_73,2021-06,844.92,495.87999999999994,1.4206967682787068,349.04
1478,region_73,2021-07,96.97,-747.9499999999999,-0.8852317379160157,844.92
1479,region_73,2021-08,349.04,252.07000000000002,2.5994637516757764,96.97
1480,region_74,2020-01,0.0,0.0,0.0,0.0
1481,region_74,2020-02,0.0,0.0,0.0,0.0
1482,region_74,2020-03,0.0,0.0,0.0,0.0
1483,region_74,2020-04,0.0,0.0,0.0,0.0
1484,region_74,2020-05,0.0,0.0,0.0,0.0
1485,region_74,2020-06,0.0,0.0,0.0,0.0
1486,region_74,2020-07,750.51,750.51,100.0,0.0
1487,region_74,2020-08,800.04,49.52999999999997,0.06599512331614488,750.51
1488,region_74,2020-09,1198.59,398.54999999999995,0.49816259187040646,800.04
1489,region_74,2020-10,995.39,-203.19999999999993,-0.16953253406085478,1198.59
1490,region_74,2020-11,1211.41,216.0200000000001,0.2170204643406104,995.39
1491,region_74,2020-12,1045.28,-166.1300000000001,-0.13713771555460175,1211.41
1492,region_74,2021-01,1752.65,707.3700000000001,0.676727766722792,1045.28
1493,region_74,2021-02,1329.13,-423.52,-0.241645508230394,1752.65
1494,region_74,2021-03,1152.05,-177.08000000000015,-0.13323000759895587,1329.13
1495,region_74,2021-04,1120.78,-31.269999999999982,-0.02714291914413436,1152.05
1496,region_74,2021-05,1455.45,334.6700000000001,0.29860454326451236,1120.78
1497,region_74,2021-06,1267.84,-187.61000000000013,-0.12890171424645303,1455.45
1498,region_74,2021-07,985.56,-282.28,-0.22264639071176173,1267.84
1499,region_74,2021-08,1834.75,849.19,0.8616319655830189,985.56
1500,region_75,2020-01,0.0,0.0,0.0,0.0
1501,region_75,2020-02,0.0,0.0,0.0,0.0
1502,region_75,2020-03,0.0,0.0,0.0,0.0
1503,region_75,2020-04,0.0,0.0,0.0,0.0
1504,region_75,2020-05,0.0,0.0,0.0,0.0
1505,region_75,2020-06,0.0,0.0,0.0,0.0
1506,region_75,2020-07,28.13,28.13,100.0,0.0
1507,region_75,2020-08,351.7,323.57,11.502666192676857,28.13
1508,region_75,2020-09,289.41,-62.289999999999964,-0.1771111742962751,351.7
1509,region_75,2020-10,692.61,403.2,1.3931792267026015,289.41
1510,region_75,2020-11,261.95,-430.66,-0.6217929281991308,692.61
1511,region_75,2020-12,270.72,8.770000000000039,0.03347967169307142,261.95
1512,region_75,2021-01,468.0,197.27999999999997,0.728723404255319,270.72
1513,region_75,2021-02,976.18,508.17999999999995,1.0858547008547008,468.0
1514,region_75,2021-03,710.76,-265.41999999999996,-0.27189657645106435,976.18
1515,region_75,2021-04,450.59,-260.17,-0.3660447971185773,710.76
1516,region_75,2021-05,673.71,223.12000000000006,0.49517299540602333,450.59
1517,region_75,2021-06,514.58,-159.13,-0.23619955173591012,673.71
1518,region_75,2021-07,819.05,304.4699999999999,0.5916864238796686,514.58
1519,region_75,2021-08,767.66,-51.389999999999986,-0.06274342225749341,819.05
1520,region_76,2020-01,0.0,0.0,0.0,0.0
1521,region_76,2020-02,0.0,0.0,0.0,0.0
1522,region_76,2020-03,0.0,0.0,0.0,0.0
1523,region_76,2020-04,0.0,0.0,0.0,0.0
1524,region_76,2020-05,0.0,0.0,0.0,0.0
1525,region_76,2020-06,0.0,0.0,0.0,0.0
1526,region_76,2020-07,0.0,0.0,0.0,0.0
1527,region_76,2020-08,70.35,70.35,100.0,0.0
1528,region_76,2020-09,126.88,56.53,0.8035536602700784,70.35
1529,region_76,2020-10,70.78,-56.099999999999994,-0.44215006305170235,126.88
1530,region_76,2020-11,332.44,261.65999999999997,3.696807007629274,70.78
1531,region_76,2020-12,77.84,-254.6,-0.7658524846588858,332.44
1532,region_76,2021-01,618.11,540.27,6.940775950668037,77.84
1533,region_76,2021-02,714.85,96.74000000000001,0.1565093591755513,618.11
1534,region_76,2021-03,181.87,-532.98,-0.7455829894383437,714.85
1535,region_76,2021-04,308.03,126.15999999999997,0.6936823005443447,181.87
1536,region_76,2021-05,298.7,-9.329999999999984,-0.030289257539850012,308.03
1537,region_76,2021-06,578.82,280.12000000000006,0.9377971208570475,298.7
1538,region_76,2021-07,517.34,-61.48000000000002,-0.10621609481358629,578.82
1539,region_76,2021-08,324.43,-192.91000000000003,-0.3728882359763406,517.34
1540,region_77,2020-01,0.0,0.0,0.0,0.0
1541,region_77,2020-02,0.0,0.0,0.0,0.0
1542,region_77,2020-03,0.0,0.0,0.0,0.0
1543,region_77,2020-04,0.0,0.0,0.0,0.0
1544,region_77,2020-05,0.0,0.0,0.0,0.0
1545,region_77,2020-06,0.0,0.0,0.0,0.0
1546,region_77,2020-07,0.0,0.0,0.0,0.0
1547,region_77,2020-08,0.0,0.0,0.0,0.0
1548,region_77,2020-09,139.29,139.29,100.0,0.0
1549,region_77,2020-10,178.91,39.620000000000005,0.2844425299734368,139.29
1550,region_77,2020-11,411.77,232.85999999999999,1.3015482644905259,178.91
1551,region_77,2020-12,327.44,-84.32999999999998,-0.20479879544405855,411.77
1552,region_77,2021-01,96.97,-230.47,-0.7038541412167114,327.44
1553,region_77,2021-02,230.47,133.5,1.3767144477673505,96.97
1554,region_77,2021-03,420.61,190.14000000000001,0.8250097626589146,230.47
1555,region_77,2021-04,174.52,-246.09,-0.5850788141033261,420.61
1556,region_77,2021-05,243.8,69.28,0.39697455878982346,174.52
1557,region_77,2021-06,32.74,-211.06,-0.8657095980311731,243.8
1558,region_77,2021-07,174.8,142.06,4.339034819792303,32.74
1559,region_77,2021-08,350.31,175.51,1.0040617848970252,174.8
1560,region_78,2020-01,0.0,0.0,0.0,0.0
1561,region_78,2020-02,0.0,0.0,0.0,0.0
1562,region_78,2020-03,0.0,0.0,0.0,0.0
1563,region_78,2020-04,0.0,0.0,0.0,0.0
1564,region_78,2020-05,0.0,0.0,0.0,0.0
1565,region_78,2020-06,0.0,0.0,0.0,0.0
1566,region_78,2020-07,151.16,151.16,100.0,0.0
1567,region_78,2020-08,187.43,36.27000000000001,0.23994442974331842,151.16
1568,region_78,2020-09,376.47,189.04000000000002,1.008589873552793,187.43
1569,region_78,2020-10,320.38,-56.09000000000003,-0.14898929529577398,376.47
1570,region_78,2020-11,1443.54,1123.1599999999999,3.505711967039141,320.38
1571,region_78,2020-12,924.87,-518.67,-0.35930421048256367,1443.54
1572,region_78,2021-01,585.37,-339.5,-0.36707861645420437,924.87
1573,region_78,2021-02,1035.98,450.61,0.7697866306780328,585.37
1574,region_78,2021-03,1167.88,131.9000000000001,0.1273190602135177,1035.98
1575,region_78,2021-04,756.14,-411.7400000000001,-0.3525533445216975,1167.88
1576,region_78,2021-05,1592.39,836.2500000000001,1.1059459888380458,756.14
1577,region_78,2021-06,601.23,-991.1600000000001,-0.622435458650205,1592.39
1578,region_78,2021-07,1675.01,1073.78,1.7859720905477103,601.23
1579,region_78,2021-08,1488.12,-186.8900000000001,-0.11157545328087604,1675.01
1580,region_79,2020-01,0.0,0.0,0.0,0.0
1581,region_79,2020-02,0.0,0.0,0.0,0.0
1582,region_79,2020-03,0.0,0.0,0.0,0.0
1583,region_79,2020-04,0.0,0.0,0.0,0.0
1584,region_79,2020-05,0.0,0.0,0.0,0.0
1585,region_79,2020-06,0.0,0.0,0.0,0.0
1586,region_79,2020-07,120.51,120.51,100.0,0.0
1587,region_79,2020-08,111.45,-9.060000000000002,-0.07518048294747326,120.51
1588,region_79,2020-09,100.13,-11.320000000000007,-0.10157021085688656,111.45
1589,region_79,2020-10,507.14,407.01,4.0648157395385995,100.13
1590,region_79,2020-11,283.06,-224.07999999999998,-0.4418503766218401,507.14
1591,region_79,2020-12,427.2,144.14,0.5092206599307567,283.06
1592,region_79,2021-01,401.2,-26.0,-0.060861423220973765,427.2
1593,region_79,2021-02,412.06,10.860000000000014,0.027068793619142717,401.2
1594,region_79,2021-03,463.7,51.639999999999986,0.12532155511333287,412.06
1595,region_79,2021-04,233.46,-230.23999999999998,-0.49652792753935726,463.7
1596,region_79,2021-05,691.81,458.3499999999999,1.9632913561209624,233.46
1597,region_79,2021-06,736.27,44.460000000000036,0.06426620025729624,691.81
1598,region_79,2021-07,325.42,-410.84999999999997,-0.5580154019585206,736.27
1599,region_79,2021-08,844.92,519.5,1.5963985003994834,325.42
1600,region_80,2020-01,0.0,0.0,0.0,0.0
1601,region_80,2020-02,0.0,0.0,0.0,0.0
1602,region_80,2020-03,0.0,0.0,0.0,0.0
1603,region_80,2020-04,0.0,0.0,0.0,0.0
1604,region_80,2020-05,0.0,0.0,0.0,0.0
1605,region_80,2020-06,0.0,0.0,0.0,0.0
1606,region_80,2020-07,0.0,0.0,0.0,0.0
1607,region_80,2020-08,83.31,83.31,100.0,0.0
1608,region_80,2020-09,130.43,47.120000000000005,0.5655983675429122,83.31
1609,region_80,2020-10,1002.03,871.5999999999999,6.682511692095376,130.43
1610,region_80,2020-11,929.82,-72.20999999999992,-0.07206371066734518,1002.03
1611,region_80,2020-12,174.52,-755.3000000000001,-0.8123077584908907,929.82
1612,region_80,2021-01,1052.27,877.75,5.029509511803805,174.52
1613,region_80,2021-02,932.38,-119.88999999999999,-0.11393463654765412,1052.27
1614,region_80,2021-03,530.91,-401.47,-0.43058624166112536,932.38
1615,region_80,2021-04,1464.89,933.9800000000001,1.7592058917707338,530.91
1616,region_80,2021-05,1130.92,-333.97,-0.22798298848377696,1464.89
1617,region_80,2021-06,666.18,-464.7400000000001,-0.41093976585434877,1130.92
1618,region_80,2021-07,1269.58,603.4,0.9057612056801465,666.18
1619,region_80,2021-08,1062.91,-206.66999999999985,-0.1627861182438286,1269.58
1620,region_81,2020-01,0.0,0.0,0.0,0.0
1621,region_81,2020-02,0.0,0.0,0.0,0.0
1622,region_81,2020-03,0.0,0.0,0.0,0.0
1623,region_81,2020-04,0.0,0.0,0.0,0.0
1624,region_81,2020-05,0.0,0.0,0.0,0.0
1625,region_81,2020-06,0.0,0.0,0.0,0.0
1626,region_81,2020-07,208.23,208.23,100.0,0.0
1627,region_81,2020-08,350.92,142.69000000000003,0.6852518849349278,208.23
1628,region_81,2020-09,48.56,-302.36,-0.8616208822523652,350.92
1629,region_81,2020-10,479.78,431.21999999999997,8.880148270181218,48.56
1630,region_81,2020-11,123.16,-356.62,-0.7432990120471883,479.78
1631,region_81,2020-12,293.2,170.04,1.3806430659304967,123.16
1632,region_81,2021-01,0.0,-293.2,-1.0,293.2
1633,region_81,2021-02,256.66,256.66,100.0,0.0
1634,region_81,2021-03,77.56,-179.10000000000002,-0.6978103327359153,256.66
1635,region_81,2021-04,96.97,19.409999999999997,0.2502578648788034,77.56
1636,region_81,2021-05,290.9,193.92999999999998,1.9998968753222646,96.97
1637,region_81,2021-06,310.82,19.920000000000016,0.06847713991062232,290.9
1638,region_81,2021-07,201.29,-109.53,-0.35239045106492506,310.82
1639,region_81,2021-08,233.46,32.170000000000016,0.15981916637686933,201.29
1640,region_82,2020-01,0.0,0.0,0.0,0.0
1641,region_82,2020-02,0.0,0.0,0.0,0.0
1642,region_82,2020-03,0.0,0.0,0.0,0.0
1643,region_82,2020-04,0.0,0.0,0.0,0.0
1644,region_82,2020-05,0.0,0.0,0.0,0.0
1645,region_82,2020-06,0.0,0.0,0.0,0.0
1646,region_82,2020-07,0.0,0.0,0.0,0.0
1647,region_82,2020-08,48.56,48.56,100.0,0.0
1648,region_82,2020-09,139.29,90.72999999999999,1.8684102141680392,48.56
1649,region_82,2020-10,0.0,-139.29,-1.0,139.29
1650,region_82,2020-11,0.0,0.0,0.0,0.0
1651,region_82,2020-12,32.74,32.74,100.0,0.0
1652,region_82,2021-01,77.84,45.1,1.377519853390348,32.74
1653,region_82,2021-02,198.99,121.15,1.5563977389516959,77.84
1654,region_82,2021-03,32.74,-166.25,-0.8354691190512086,198.99
1655,region_82,2021-04,155.11,122.37,3.7376298106292003,32.74
1656,region_82,2021-05,0.0,-155.11,-1.0,155.11
1657,region_82,2021-06,192.44,192.44,100.0,0.0
1658,region_82,2021-07,271.77,79.32999999999998,0.4122323841197255,192.44
1659,region_82,2021-08,0.0,-271.77,-1.0,271.77
1660,region_83,2020-01,0.0,0.0,0.0,0.0
1661,region_83,2020-02,0.0,0.0,0.0,0.0
1662,region_83,2020-03,0.0,0.0,0.0,0.0
1663,region_83,2020-04,0.0,0.0,0.0,0.0
1664,region_83,2020-05,0.0,0.0,0.0,0.0
1665,region_83,2020-06,0.0,0.0,0.0,0.0
1666,region_83,2020-07,6036.72,6036.72,100.0,0.0
1667,region_83,2020-08,2802.47,-3234.2500000000005,-0.5357627983408209,6036.72
1668,region_83,2020-09,3052.48,250.01000000000022,0.08921058923021485,2802.47
1669,region_83,2020-10,5310.56,2258.0800000000004,0.7397525946115946,3052.48
1670,region_83,2020-11,4579.03,-731.5300000000007,-0.13775006778946108,5310.56
1671,region_83,2020-12,3318.25,-1260.7799999999997,-0.275337789881263,4579.03
1672,region_83,2021-01,5727.95,2409.7,0.7261960370677314,3318.25
1673,region_83,2021-02,4235.61,-1492.3400000000001,-0.26053649211323426,5727.95
1674,region_83,2021-03,7009.17,2773.5600000000004,0.6548194947126862,4235.61
1675,region_83,2021-04,7302.62,293.4499999999998,0.04186658334724358,7009.17
1676,region_83,2021-05,7643.06,340.4400000000005,0.04661888472904252,7302.62
1677,region_83,2021-06,5441.68,-2201.38,-0.28802338330459265,7643.06
1678,region_83,2021-07,7700.4,2258.7199999999993,0.41507769659369886,5441.68
1679,region_83,2021-08,5827.12,-1873.2799999999997,-0.24327047945561264,7700.4
1680,region_84,2020-01,0.0,0.0,0.0,0.0
1681,region_84,2020-02,0.0,0.0,0.0,0.0
1682,region_84,2020-03,0.0,0.0,0.0,0.0
1683,region_84,2020-04,0.0,0.0,0.0,0.0
1684,region_84,2020-05,0.0,0.0,0.0,0.0
1685,region_84,2020-06,0.0,0.0,0.0,0.0
1686,region_84,2020-07,0.0,0.0,0.0,0.0
1687,region_84,2020-08,155.68,155.68,100.0,0.0
1688,region_84,2020-09,104.11,-51.57000000000001,-0.33125642343268247,155.68
1689,region_84,2020-10,187.43,83.32000000000001,0.8003073672077612,104.11
1690,region_84,2020-11,90.18,-97.25,-0.5188603745398281,187.43
1691,region_84,2020-12,366.96,276.78,3.0691949434464396,90.18
1692,region_84,2021-01,129.71,-237.24999999999997,-0.6465282319598866,366.96
