,region,month,delta_nr_contacts_1,delta_hcp_contacted_1,delta_mails_opened_1,delta_mails_clicked_1,delta_nr_contacts_2,delta_hcp_contacted_2,delta_mails_opened_2,delta_mails_clicked_2
3108,region_155,2020-09,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
3109,region_155,2020-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3110,region_155,2020-11,3.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0
3111,region_155,2020-12,-2.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0
3112,region_155,2021-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3113,region_155,2021-02,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
3114,region_155,2021-03,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3115,region_155,2021-04,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0
3116,region_155,2021-05,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
3117,region_155,2021-06,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
3118,region_155,2021-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3119,region_155,2021-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3120,region_156,2020-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3121,region_156,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3122,region_156,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3123,region_156,2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3124,region_156,2020-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3125,region_156,2020-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3126,region_156,2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3127,region_156,2020-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3128,region_156,2020-09,1.0,1.0,1.0,1.0,23.0,11.0,23.0,23.0
3129,region_156,2020-10,1.0,1.0,1.0,1.0,-11.0,1.0,-11.0,-11.0
3130,region_156,2020-11,0.0,0.0,0.0,0.0,-3.0,-3.0,-3.0,-3.0
3131,region_156,2020-12,0.0,0.0,0.0,0.0,-8.0,-8.0,-8.0,-8.0
3132,region_156,2021-01,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0
3133,region_156,2021-02,2.0,0.0,2.0,2.0,13.0,2.0,13.0,13.0
3134,region_156,2021-03,-4.0,-2.0,-4.0,-4.0,-18.0,-7.0,-18.0,-18.0
3135,region_156,2021-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3136,region_156,2021-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3137,region_156,2021-06,0.0,0.0,0.0,0.0,-3.0,-3.0,-3.0,-3.0
3138,region_156,2021-07,0.0,0.0,0.0,0.0,-4.0,-4.0,-4.0,-4.0
3139,region_156,2021-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3140,region_157,2020-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3141,region_157,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3142,region_157,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3143,region_157,2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3144,region_157,2020-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3145,region_157,2020-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3146,region_157,2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3147,region_157,2020-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3148,region_157,2020-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3149,region_157,2020-10,0.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0
3150,region_157,2020-11,0.0,0.0,0.0,0.0,-3.0,-1.0,-3.0,-3.0
3151,region_157,2020-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3152,region_157,2021-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3153,region_157,2021-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3154,region_157,2021-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3155,region_157,2021-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3156,region_157,2021-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3157,region_157,2021-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3158,region_157,2021-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3159,region_157,2021-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3160,region_158,2020-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3161,region_158,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3162,region_158,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3163,region_158,2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3164,region_158,2020-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3165,region_158,2020-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3166,region_158,2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3167,region_158,2020-08,5.0,4.0,5.0,5.0,3.0,3.0,3.0,3.0
3168,region_158,2020-09,-4.0,-3.0,-4.0,-4.0,-3.0,-3.0,-3.0,-3.0
3169,region_158,2020-10,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
3170,region_158,2020-11,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0
3171,region_158,2020-12,0.0,0.0,0.0,0.0,-3.0,-3.0,-3.0,-3.0
3172,region_158,2021-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3173,region_158,2021-02,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
3174,region_158,2021-03,4.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0
3175,region_158,2021-04,-2.0,-1.0,-2.0,-2.0,0.0,0.0,0.0,0.0
3176,region_158,2021-05,1.0,0.0,1.0,1.0,3.0,3.0,3.0,3.0
3177,region_158,2021-06,-3.0,-2.0,-3.0,-3.0,-4.0,-4.0,-4.0,-4.0
3178,region_158,2021-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3179,region_158,2021-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3180,region_159,2020-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3181,region_159,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3182,region_159,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3183,region_159,2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3184,region_159,2020-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3185,region_159,2020-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3186,region_159,2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3187,region_159,2020-08,9.0,7.0,9.0,9.0,0.0,0.0,0.0,0.0
3188,region_159,2020-09,-3.0,-1.0,-3.0,-3.0,1.0,1.0,1.0,1.0
3189,region_159,2020-10,-6.0,-6.0,-6.0,-6.0,-1.0,-1.0,-1.0,-1.0
3190,region_159,2020-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3191,region_159,2020-12,0.0,0.0,0.0,0.0,6.0,3.0,6.0,6.0
3192,region_159,2021-01,10.0,10.0,10.0,10.0,-6.0,-3.0,-6.0,-6.0
3193,region_159,2021-02,-10.0,-10.0,-10.0,-10.0,0.0,0.0,0.0,0.0
3194,region_159,2021-03,17.0,9.0,17.0,17.0,3.0,2.0,3.0,3.0
3195,region_159,2021-04,-5.0,1.0,-5.0,-5.0,-1.0,0.0,-1.0,-1.0
3196,region_159,2021-05,-12.0,-10.0,-12.0,-12.0,0.0,-1.0,0.0,0.0
3197,region_159,2021-06,26.0,10.0,26.0,26.0,0.0,1.0,0.0,0.0
3198,region_159,2021-07,-26.0,-10.0,-26.0,-26.0,-2.0,-2.0,-2.0,-2.0
3199,region_159,2021-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3200,region_160,2020-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3201,region_160,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3202,region_160,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3203,region_160,2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3204,region_160,2020-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3205,region_160,2020-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3206,region_160,2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3207,region_160,2020-08,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
3208,region_160,2020-09,0.0,0.0,0.0,0.0,12.0,6.0,12.0,12.0
3209,region_160,2020-10,8.0,8.0,8.0,8.0,-6.0,0.0,-6.0,-6.0
3210,region_160,2020-11,-5.0,-5.0,-5.0,-5.0,2.0,2.0,2.0,2.0
3211,region_160,2020-12,-3.0,-3.0,-3.0,-3.0,-10.0,-10.0,-10.0,-10.0
3212,region_160,2021-01,8.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0
3213,region_160,2021-02,8.0,0.0,8.0,8.0,9.0,1.0,9.0,9.0
3214,region_160,2021-03,-16.0,-8.0,-16.0,-16.0,-12.0,-4.0,-12.0,-12.0
3215,region_160,2021-04,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
3216,region_160,2021-05,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
3217,region_160,2021-06,1.0,1.0,1.0,1.0,-3.0,-3.0,-3.0,-3.0
3218,region_160,2021-07,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0
3219,region_160,2021-08,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
3220,region_161,2020-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3221,region_161,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3222,region_161,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3223,region_161,2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3224,region_161,2020-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3225,region_161,2020-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3226,region_161,2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3227,region_161,2020-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3228,region_161,2020-09,0.0,0.0,0.0,0.0,8.0,4.0,8.0,8.0
3229,region_161,2020-10,0.0,0.0,0.0,0.0,-8.0,-4.0,-8.0,-8.0
3230,region_161,2020-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3231,region_161,2020-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3232,region_161,2021-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3233,region_161,2021-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3234,region_161,2021-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3235,region_161,2021-04,3.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0
3236,region_161,2021-05,-3.0,-2.0,-3.0,-3.0,0.0,0.0,0.0,0.0
3237,region_161,2021-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3238,region_161,2021-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3239,region_161,2021-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3240,region_162,2020-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3241,region_162,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3242,region_162,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3243,region_162,2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3244,region_162,2020-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3245,region_162,2020-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3246,region_162,2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3247,region_162,2020-08,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0
3248,region_162,2020-09,14.0,14.0,14.0,14.0,4.0,4.0,4.0,4.0
3249,region_162,2020-10,-2.0,-2.0,-2.0,-2.0,-7.0,-7.0,-7.0,-7.0
3250,region_162,2020-11,-9.0,-9.0,-9.0,-9.0,7.0,7.0,7.0,7.0
3251,region_162,2020-12,-3.0,-3.0,-3.0,-3.0,-8.0,-8.0,-8.0,-8.0
3252,region_162,2021-01,9.0,9.0,9.0,9.0,7.0,7.0,7.0,7.0
3253,region_162,2021-02,-6.0,-6.0,-6.0,-6.0,1.0,1.0,1.0,1.0
3254,region_162,2021-03,-2.0,-2.0,-2.0,-2.0,-8.0,-8.0,-8.0,-8.0
3255,region_162,2021-04,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
3256,region_162,2021-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3257,region_162,2021-06,9.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0
3258,region_162,2021-07,-9.0,-9.0,-9.0,-9.0,-1.0,-1.0,-1.0,-1.0
3259,region_162,2021-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3260,region_163,2020-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3261,region_163,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3262,region_163,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3263,region_163,2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3264,region_163,2020-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3265,region_163,2020-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3266,region_163,2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3267,region_163,2020-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3268,region_163,2020-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3269,region_163,2020-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3270,region_163,2020-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3271,region_163,2020-12,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0
3272,region_163,2021-01,-4.0,-5.0,-4.0,-4.0,0.0,0.0,0.0,0.0
3273,region_163,2021-02,3.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0
3274,region_163,2021-03,11.0,2.0,11.0,11.0,0.0,0.0,0.0,0.0
3275,region_163,2021-04,-8.0,1.0,-8.0,-8.0,0.0,0.0,0.0,0.0
3276,region_163,2021-05,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0
3277,region_163,2021-06,7.0,-3.0,7.0,7.0,0.0,0.0,0.0,0.0
3278,region_163,2021-07,-15.0,-1.0,-15.0,-15.0,0.0,0.0,0.0,0.0
3279,region_163,2021-08,-8.0,-8.0,-8.0,-8.0,0.0,0.0,0.0,0.0
3280,region_164,2020-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3281,region_164,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3282,region_164,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3283,region_164,2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3284,region_164,2020-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3285,region_164,2020-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3286,region_164,2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3287,region_164,2020-08,17.0,8.0,17.0,17.0,4.0,3.0,4.0,4.0
3288,region_164,2020-09,-17.0,-8.0,-17.0,-17.0,-2.0,-1.0,-2.0,-2.0
3289,region_164,2020-10,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0
3290,region_164,2020-11,-1.0,-1.0,-1.0,-1.0,-6.0,-6.0,-6.0,-6.0
3291,region_164,2020-12,24.0,8.0,24.0,24.0,7.0,3.0,7.0,7.0
3292,region_164,2021-01,-16.0,0.0,-16.0,-16.0,-7.0,-3.0,-7.0,-7.0
3293,region_164,2021-02,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
3294,region_164,2021-03,2.0,2.0,2.0,2.0,6.0,6.0,6.0,6.0
3295,region_164,2021-04,-10.0,-6.0,-10.0,-10.0,-6.0,-6.0,-6.0,-6.0
3296,region_164,2021-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3297,region_164,2021-06,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0
3298,region_164,2021-07,-6.0,-6.0,-6.0,-6.0,0.0,0.0,0.0,0.0
3299,region_164,2021-08,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0
3300,region_165,2020-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3301,region_165,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3302,region_165,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3303,region_165,2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3304,region_165,2020-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3305,region_165,2020-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3306,region_165,2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3307,region_165,2020-08,10.0,9.0,10.0,10.0,0.0,0.0,0.0,0.0
3308,region_165,2020-09,-10.0,-9.0,-10.0,-10.0,0.0,0.0,0.0,0.0
3309,region_165,2020-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3310,region_165,2020-11,17.0,6.0,17.0,17.0,0.0,0.0,0.0,0.0
3311,region_165,2020-12,-11.0,0.0,-11.0,-11.0,0.0,0.0,0.0,0.0
3312,region_165,2021-01,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0
3313,region_165,2021-02,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0
3314,region_165,2021-03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3315,region_165,2021-04,-2.0,-4.0,-2.0,-2.0,0.0,0.0,0.0,0.0
3316,region_165,2021-05,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
3317,region_165,2021-06,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3318,region_165,2021-07,-6.0,0.0,-6.0,-6.0,0.0,0.0,0.0,0.0
3319,region_165,2021-08,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
3320,region_166,2020-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3321,region_166,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3322,region_166,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3323,region_166,2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3324,region_166,2020-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3325,region_166,2020-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3326,region_166,2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3327,region_166,2020-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3328,region_166,2020-09,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0
3329,region_166,2020-10,3.0,1.0,3.0,3.0,-3.0,-3.0,-3.0,-3.0
3330,region_166,2020-11,-2.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0
3331,region_166,2020-12,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
3332,region_166,2021-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3333,region_166,2021-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3334,region_166,2021-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3335,region_166,2021-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3336,region_166,2021-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3337,region_166,2021-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3338,region_166,2021-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3339,region_166,2021-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3340,region_167,2020-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3341,region_167,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3342,region_167,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3343,region_167,2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3344,region_167,2020-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3345,region_167,2020-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3346,region_167,2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3347,region_167,2020-08,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
3348,region_167,2020-09,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
3349,region_167,2020-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3350,region_167,2020-11,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
3351,region_167,2020-12,-3.0,-3.0,-3.0,-3.0,-1.0,-1.0,-1.0,-1.0
3352,region_167,2021-01,7.0,7.0,7.0,7.0,7.0,5.0,7.0,7.0
3353,region_167,2021-02,-7.0,-7.0,-7.0,-7.0,-7.0,-5.0,-7.0,-7.0
3354,region_167,2021-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3355,region_167,2021-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3356,region_167,2021-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3357,region_167,2021-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3358,region_167,2021-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3359,region_167,2021-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3360,region_168,2020-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3361,region_168,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3362,region_168,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3363,region_168,2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3364,region_168,2020-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3365,region_168,2020-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3366,region_168,2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3367,region_168,2020-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3368,region_168,2020-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3369,region_168,2020-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3370,region_168,2020-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3371,region_168,2020-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3372,region_168,2021-01,10.0,4.0,10.0,10.0,0.0,0.0,0.0,0.0
3373,region_168,2021-02,-10.0,-4.0,-10.0,-10.0,0.0,0.0,0.0,0.0
3374,region_168,2021-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3375,region_168,2021-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3376,region_168,2021-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3377,region_168,2021-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3378,region_168,2021-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3379,region_168,2021-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3380,region_169,2020-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3381,region_169,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3382,region_169,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3383,region_169,2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3384,region_169,2020-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3385,region_169,2020-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3386,region_169,2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3387,region_169,2020-08,6.0,4.0,6.0,6.0,7.0,7.0,7.0,7.0
3388,region_169,2020-09,-3.0,-3.0,-3.0,-3.0,-7.0,-7.0,-7.0,-7.0
3389,region_169,2020-10,-3.0,-1.0,-3.0,-3.0,0.0,0.0,0.0,0.0
3390,region_169,2020-11,8.0,4.0,8.0,8.0,0.0,0.0,0.0,0.0
3391,region_169,2020-12,-8.0,-4.0,-8.0,-8.0,0.0,0.0,0.0,0.0
3392,region_169,2021-01,3.0,2.0,3.0,3.0,11.0,6.0,11.0,11.0
3393,region_169,2021-02,-3.0,-2.0,-3.0,-3.0,-11.0,-6.0,-11.0,-11.0
3394,region_169,2021-03,5.0,4.0,5.0,5.0,8.0,5.0,8.0,8.0
3395,region_169,2021-04,1.0,0.0,1.0,1.0,-6.0,-4.0,-6.0,-6.0
3396,region_169,2021-05,-2.0,0.0,-2.0,-2.0,-2.0,-1.0,-2.0,-2.0
3397,region_169,2021-06,-4.0,-4.0,-4.0,-4.0,0.0,0.0,0.0,0.0
3398,region_169,2021-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3399,region_169,2021-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3400,region_170,2020-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3401,region_170,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3402,region_170,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3403,region_170,2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3404,region_170,2020-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3405,region_170,2020-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3406,region_170,2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3407,region_170,2020-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3408,region_170,2020-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3409,region_170,2020-10,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
3410,region_170,2020-11,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0
3411,region_170,2020-12,15.0,6.0,15.0,15.0,2.0,1.0,2.0,2.0
3412,region_170,2021-01,-12.0,-5.0,-12.0,-12.0,-2.0,-1.0,-2.0,-2.0
3413,region_170,2021-02,-6.0,-4.0,-6.0,-6.0,0.0,0.0,0.0,0.0
3414,region_170,2021-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
